Date,return_1d,hl_range,Volume,news_count_1d,news_count_7d,sentiment_mean_1d,sentiment_mean_7d,sentiment_vol_7d,Close
2025-02-24,-0.047058779530595896,0.07366250860097454,3501000,0.0,1.0,0.0,-0.09531310732875552,0.2521747786766949,2.430000066757202
2025-02-25,-0.11111110020948456,0.18981484700868032,4695100,0.0,1.0,0.0,-0.09531310732875552,0.2521747786766949,2.1600000858306885
2025-02-26,0.004629625030506013,0.09677409785489209,2955500,1.0,1.0,0.11386366467922926,0.016266237811318467,0.0430364200153843,2.1700000762939453
2025-02-27,-0.1013824980992436,0.15384612563093808,4550700,1.0,2.0,0.4188451701775193,0.07610126212239265,0.15698003909142472,1.9500000476837158
2025-02-28,-0.06153846247896877,0.06557377155969979,3465100,0.0,2.0,0.0,0.07610126212239265,0.15698003909142472,1.8300000429153442
2025-03-03,-0.09289621437555862,0.16867468495174429,5078900,0.0,2.0,0.0,0.07610126212239265,0.15698003909142472,1.659999966621399
2025-03-04,-0.09638552399916434,0.17999998728434244,8641900,1.0,3.0,0.040388516150414944,0.0818710501438805,0.15443842407813058,1.5
2025-03-05,0.04666670163472486,0.07643312150273555,2964300,1.0,3.0,0.7944429032504559,0.17909665565405572,0.31189548219385105,1.5700000524520874
2025-03-06,-0.10191087928996823,0.0851063883752509,2871000,0.0,2.0,0.0,0.11926163134298154,0.2981071959848563,1.409999966621399
2025-03-07,0.028368852488815266,0.05517244157552911,1729700,0.0,2.0,0.0,0.11926163134298154,0.2981071959848563,1.4500000476837158
2025-03-10,-0.11034488315105817,0.08527133144027743,3143400,0.0,2.0,0.0,0.11926163134298154,0.2981071959848563,1.2899999618530273
2025-03-11,0.08914729685073075,0.12099649804674939,2081900,1.0,2.0,0.03182797413319349,0.11803869676909276,0.2985019846159083,1.4049999713897705
2025-03-12,0.259786488946117,0.18079092468424354,4996700,0.0,1.0,0.0,0.004546853447599071,0.012029843470204093,1.7699999809265137
2025-03-13,-0.0734463257810768,0.13719513768564032,2773900,0.0,1.0,0.0,0.004546853447599071,0.012029843470204093,1.6399999856948853
2025-03-14,0.1402439152924948,0.12032080430953693,2996900,0.0,1.0,0.0,0.004546853447599071,0.012029843470204093,1.8700000047683716
2025-03-17,-0.06417112538095182,0.14857149124145508,3791000,0.0,1.0,0.0,0.004546853447599071,0.012029843470204093,1.75
2025-03-18,-0.04000002997262142,0.04702380872130932,1398500,0.0,0.0,0.0,0.0,0.0,1.6799999475479126
2025-03-19,-0.05357137915431087,0.06918239748170006,2382700,0.0,0.0,0.0,0.0,0.0,1.590000033378601
2025-03-20,-0.04402518929722532,0.07236843137199542,1520300,0.0,0.0,0.0,0.0,0.0,1.5199999809265137
2025-03-21,0.08552631372560082,0.1333332803514261,2070900,0.0,0.0,0.0,0.0,0.0,1.649999976158142
2025-03-24,-0.006060600368335001,0.06707318003939286,2376400,0.0,0.0,0.0,0.0,0.0,1.6399999856948853
2025-03-25,-0.12195117696277546,0.1944444168497026,7441500,0.0,0.0,0.0,0.0,0.0,1.440000057220459
2025-03-26,-0.013888957875743513,0.07042255412962399,2330900,1.0,1.0,0.9146902421489358,0.13067003459270513,0.345720415340505,1.4199999570846558
2025-03-27,0.00704224701794165,0.06993008916771823,1558500,1.0,2.0,-0.8576094079762697,0.008154404881809438,0.5118083423019225,1.4299999475479126
2025-03-28,-0.08391609032863334,0.09923664191602642,3116200,0.0,2.0,0.0,0.008154404881809438,0.5118083423019225,1.309999942779541
2025-03-31,-0.07633580839735754,0.04958672800657641,2684900,1.0,3.0,0.44525162782520056,0.07176178028540951,0.5376419000358197,1.2100000381469727
2025-04-01,0.0743800920098645,0.12307690191550995,2289500,1.0,4.0,0.4804504169151187,0.14039755413042648,0.5572631692007747,1.2999999523162842
2025-04-02,0.0692307974459867,0.12230221441977879,2494300,0.0,3.0,0.0,0.009727519537721361,0.44043787669958123,1.3899999856948853
2025-04-03,0.043165512666415884,0.15172415267272973,2964100,0.0,2.0,0.0,0.13224314924861705,0.22607663211566073,1.4500000476837158
2025-04-04,-0.11034488315105817,0.10077519308209067,2506600,0.0,2.0,0.0,0.13224314924861705,0.22607663211566073,1.2899999618530273
2025-04-07,-0.007751930820906638,0.16406253346940577,2411200,1.0,2.0,0.8385999500751495,0.18843576671289547,0.33801533795160293,1.2799999713897705
2025-04-08,-0.11718748399289292,0.2168141644267452,3019000,0.0,1.0,0.0,0.1197999928678785,0.3169609881957183,1.1299999952316284
2025-04-09,0.07964604757379035,0.12295079724630456,4166800,0.0,1.0,0.0,0.1197999928678785,0.3169609881957183,1.2200000286102295
2025-04-10,-0.07377051743279484,0.08849559669366176,2359700,0.0,1.0,0.0,0.1197999928678785,0.3169609881957183,1.1299999952316284
2025-04-11,0.008849549119871458,0.043859607845351666,1410100,0.0,1.0,0.0,0.1197999928678785,0.3169609881957183,1.1399999856948853
2025-04-14,0.0,0.09649124182932722,2124700,0.0,0.0,0.0,0.0,0.0,1.1399999856948853
2025-04-15,0.21929824836586542,0.26187047953438053,15049100,1.0,1.0,0.9360213093459606,0.1337173299065658,0.353782800912353,1.3899999856948853
2025-04-16,-0.043165426904336224,0.05263161668675448,2368100,1.0,2.0,-0.8039048314094543,0.018873782562358037,0.5033066215598121,1.3300000429153442
2025-04-17,0.0526315270557125,0.11357145843457253,2406900,1.0,3.0,0.028241646476089954,0.022908303487513746,0.5032433022452357,1.399999976158142
2025-04-21,-0.035714252262698754,0.07185185270217873,2163400,0.0,3.0,0.0,0.022908303487513746,0.5032433022452357,1.350000023841858
2025-04-22,0.051851801486336724,0.06338030711168223,1981300,0.0,2.0,0.0,-0.11080902641905206,0.3058076972564012,1.4199999570846558
2025-04-23,0.04929581307579878,0.07046981100767372,2643900,0.0,1.0,0.0,0.004034520925155708,0.010674339027249588,1.4900000095367432
2025-04-24,0.3221476617458032,0.26395937734750013,11621300,1.0,1.0,0.1470394218340516,0.021005631690578803,0.055575677585089085,1.9700000286102295
2025-04-25,0.0609136466072735,0.15789470682213688,14999500,0.0,1.0,0.0,0.021005631690578803,0.055575677585089085,2.0899999141693115
2025-04-28,0.11483254516406682,0.20171675708154366,12340500,0.0,1.0,0.0,0.021005631690578803,0.055575677585089085,2.3299999237060547
2025-04-29,0.04291851773629629,0.17901231721365415,10679300,2.0,3.0,-0.006991584785282612,0.020006833864109858,0.056076673733736385,2.430000066757202
2025-04-30,-0.04938276571234812,0.0692640049244275,6077500,0.0,3.0,0.0,0.020006833864109858,0.056076673733736385,2.309999942779541
2025-05-01,-0.051948003693320643,0.10502283701553945,4534000,0.0,2.0,0.0,-0.0009987978264689445,0.002642570658873912,2.190000057220459
2025-05-02,0.03196343900175114,0.08849559669366176,6460700,0.0,2.0,0.0,-0.0009987978264689445,0.002642570658873912,2.259999990463257
2025-05-05,-0.06637172389398305,0.09905219005554927,4750100,0.0,2.0,0.0,-0.0009987978264689445,0.002642570658873912,2.109999895095825
2025-05-06,-0.05687198650482983,0.06532657055243023,4112400,0.0,0.0,0.0,0.0,0.0,1.9900000095367432
2025-05-07,0.03517584568207788,0.08009712895413174,2743600,0.0,0.0,0.0,0.0,0.0,2.059999942779541
2025-05-08,0.11650486223456546,0.11739129848876825,5765700,0.0,0.0,0.0,0.0,0.0,2.299999952316284
2025-05-09,-0.11739129848876828,0.16256154106255058,5827300,0.0,0.0,0.0,0.0,0.0,2.0299999713897705
2025-05-12,0.059113362398476754,0.06511621408168819,4413700,0.0,0.0,0.0,0.0,0.0,2.1500000953674316
2025-05-13,0.05116273963561224,0.06858405842647745,5249900,1.0,1.0,0.11396942939609289,0.0162813470565847,0.04307639532085696,2.259999990463257
2025-05-14,0.04867252015929324,0.1054852371611086,6231900,0.0,1.0,0.0,0.0162813470565847,0.04307639532085696,2.369999885559082
2025-05-15,-0.033755243700015036,0.056331856179247464,2864100,0.0,1.0,0.0,0.0162813470565847,0.04307639532085696,2.2899999618530273
2025-05-16,0.052401801736520204,0.09958506265115713,5399200,0.0,1.0,0.0,0.0162813470565847,0.04307639532085696,2.4100000858306885
2025-05-19,-0.02904571334786865,0.05128210614497419,3188800,0.0,1.0,0.0,0.0162813470565847,0.04307639532085696,2.3399999141693115
2025-05-20,-0.07692300638503313,0.1157407361416171,4539600,0.0,0.0,0.0,0.0,0.0,2.1600000858306885
2025-05-21,-0.027777860562003376,0.11666673100184173,3819800,0.0,0.0,0.0,0.0,0.0,2.0999999046325684
2025-05-22,0.042857217464320696,0.07397257380796701,3418200,0.0,0.0,0.0,0.0,0.0,2.190000057220459
2025-05-23,-0.03652975344035825,0.05687209949942265,3022300,0.0,0.0,0.0,0.0,0.0,2.109999895095825
2025-05-27,0.014218109620800279,0.06074771405057437,4359600,0.0,0.0,0.0,0.0,0.0,2.140000104904175
2025-05-28,-0.03271035898594565,0.04347833598569212,3013100,0.0,0.0,0.0,0.0,0.0,2.069999933242798
2025-05-29,0.014492740269210325,0.06190481921172456,2603100,1.0,1.0,0.1655226107686758,0.023646087252667973,0.06256166635029428,2.0999999046325684
2025-05-30,-0.04761900436850974,0.0625,3477600,0.0,1.0,0.0,0.023646087252667973,0.06256166635029428,2.0
2025-06-02,-0.050000011920928955,0.047368439214711934,3394400,1.0,2.0,0.003877062350511551,0.02419995330274105,0.062334182849600524,1.899999976158142
2025-06-03,0.02631582744894323,0.04358976208638504,1699100,0.0,2.0,0.0,0.02419995330274105,0.062334182849600524,1.9500000476837158
2025-06-04,0.0512820011216677,0.06829261938636173,2881700,0.0,2.0,0.0,0.02419995330274105,0.062334182849600524,2.049999952316284
2025-06-05,-0.019512176967531936,0.037313397427997295,2564200,0.0,1.0,0.0,0.0005538660500730787,0.001465391828144804,2.009999990463257
2025-06-06,0.014925358971198843,0.0392156496088299,2321200,0.0,1.0,0.0,0.0005538660500730787,0.001465391828144804,2.0399999618530273
2025-06-09,0.00980391240220757,0.0582524889858715,2014100,0.0,0.0,0.0,0.0,0.0,2.059999942779541
2025-06-10,-0.004854364437391179,0.04878044241882981,2677400,0.0,0.0,0.0,0.0,0.0,2.049999952316284
2025-06-11,-0.05365848666071282,0.0788659755805308,4203500,0.0,0.0,0.0,0.0,0.0,1.940000057220459
2025-06-12,0.10309280504365881,0.2102803858058063,10981300,1.0,1.0,0.9001534823328257,0.1285933546189751,0.3402260365773473,2.140000104904175
2025-06-13,-0.05140192902903151,0.059113362398476844,4085000,0.0,1.0,0.0,0.1285933546189751,0.3402260365773473,2.0299999713897705
2025-06-16,-0.004926103745908295,0.0519802079529357,4454300,0.0,1.0,0.0,0.1285933546189751,0.3402260365773473,2.0199999809265137
2025-06-17,-0.01980196150035629,0.04040400148253006,2897100,1.0,2.0,0.12121711019426584,0.14591008464672736,0.3356440599674145,1.9800000190734863
2025-06-18,0.015151500555948827,0.049751196570663056,2428500,0.0,2.0,0.0,0.14591008464672736,0.3356440599674145,2.009999990463257
2025-06-20,-0.04477613622170129,0.057291675397815996,3582400,0.0,1.0,0.0,0.017316730027752265,0.045815761174277624,1.9199999570846558
2025-06-23,0.0625000038805108,0.11029413139668878,17081200,2.0,3.0,0.5730397901497781,0.09917955719200629,0.2137802988058589,2.0399999618530273
2025-06-24,0.3627451094972407,0.2158273060458407,44813600,1.0,3.0,0.07051119860261679,0.09193585553605642,0.21376818421335658,2.7799999713897705
2025-06-25,0.02517983236086274,0.15087713779908357,24708900,0.0,3.0,0.0,0.09193585553605642,0.21376818421335658,2.8499999046325684
2025-06-26,0.03508777066574664,0.09152541578381077,13188700,1.0,4.0,0.5450855195522308,0.1698052154720894,0.26727887291433594,2.950000047683716
2025-06-27,-0.07118645245848754,0.25182475051105546,36062300,2.0,6.0,0.015797496773302555,0.17206200072541833,0.26566799145351544,2.740000009536743
2025-06-30,0.12226278721933714,0.07479675301037372,16226500,0.0,4.0,0.0,0.09019917356116432,0.202232694884048,3.075000047683716
2025-07-01,-0.06341461145331817,0.06770830746326284,9502100,0.0,3.0,0.0,0.08012614518936191,0.2051123231018724,2.880000114440918
2025-07-02,-0.03819448928589997,0.07942239354696441,6973600,0.0,3.0,0.0,0.08012614518936191,0.2051123231018724,2.7699999809265137
2025-07-03,0.01805052442619881,0.042553236460424165,4667600,0.0,2.0,0.0,0.0022567852533289363,0.005970892542790902,2.819999933242798
2025-07-07,-0.06028363187933783,0.08301887573318209,8068900,0.0,0.0,0.0,0.0,0.0,2.6500000953674316
2025-07-08,-0.01509441465361916,0.06513413146620216,6846700,0.0,0.0,0.0,0.0,0.0,2.609999895095825
2025-07-09,-0.04597696949511809,0.08433736439464613,8707400,0.0,0.0,0.0,0.0,0.0,2.490000009536743
2025-07-10,0.052208785351179454,0.08015268981668705,6553600,0.0,0.0,0.0,0.0,0.0,2.619999885559082
2025-07-11,-0.030534323358943016,0.08267718161451057,5902800,0.0,0.0,0.0,0.0,0.0,2.5399999618530273
2025-07-14,-0.03543303760668293,0.057142801535026364,4516900,0.0,1.0,0.0,0.020476667077413628,0.054176168766300783,2.450000047683716
2025-07-15,-0.008163257362146625,0.05349788989751828,4138300,0.0,1.0,0.0,0.020476667077413628,0.054176168766300783,2.430000066757202
2025-07-16,0.09053498871043897,0.09245278367626321,7246400,0.0,1.0,0.0,0.020476667077413628,0.054176168766300783,2.6500000953674316
2025-07-17,0.0830187857639102,0.09407665215774638,15248000,2.0,3.0,0.8294187292922288,0.13896505697630346,0.30911212095104146,2.869999885559082
2025-07-18,-0.017421586867605088,0.05673762043203308,8041800,0.0,3.0,0.0,0.13896505697630346,0.30911212095104146,2.819999933242798
2025-07-21,-0.04255315191482678,0.20370368244553172,19067800,3.0,5.0,0.7334699421189725,0.2232698102016002,0.3823104601107445,2.700000047683716
2025-07-22,0.10740739138201616,0.11036786710819554,10323700,0.0,5.0,0.0,0.2232698102016002,0.3823104601107445,2.990000009536743
2025-07-23,0.13377929568281366,0.15634216961322248,32564400,1.0,6.0,0.22124520177021623,0.2548762675973454,0.3697137724665333,3.390000104904175
2025-07-24,-0.10324487676115901,0.1217105686251812,11962100,1.0,5.0,0.28018725849688053,0.17641462891229562,0.27312318529145724,3.0399999618530273
2025-07-25,-0.02960523529561243,0.08474576134203633,7143400,0.0,5.0,0.0,0.17641462891229562,0.27312318529145724,2.950000047683716
2025-07-28,-0.010169481662661628,0.08904109029793177,9155800,0.0,2.0,0.0,0.07163320860958525,0.12351458962433767,2.9200000762939453
2025-07-29,-0.05821920268910019,0.08727273074063388,7659100,0.0,2.0,0.0,0.07163320860958525,0.12351458962433767,2.75
2025-07-30,0.021818161010742188,0.060498249023374695,4511600,0.0,1.0,0.0,0.04002675121384008,0.10590082950167382,2.809999942779541
2025-07-31,0.04270467132428535,0.07167236633526484,11540700,1.0,1.0,0.7010067440569401,0.10014382057956286,0.2649556445933957,2.930000066757202
2025-08-01,0.0,0.06655287672352014,6486900,1.0,2.0,0.32174672931432724,0.1461076390530382,0.27248832320860084,2.930000066757202
2025-08-04,0.05460745521046695,0.0744336651981162,8786100,0.0,2.0,0.0,0.1461076390530382,0.27248832320860084,3.0899999141693115
2025-08-05,-0.006472485916521498,0.06677522090025459,8047200,0.0,2.0,0.0,0.1461076390530382,0.27248832320860084,3.069999933242798
2025-08-06,-0.029315933591648635,0.046979820667626425,6328600,0.0,2.0,0.0,0.1461076390530382,0.27248832320860084,2.9800000190734863
2025-08-07,-0.010067104428777118,0.07118637163863147,5617700,0.0,1.0,0.0,0.04596381847347532,0.12160883298773234,2.950000047683716
2025-08-08,0.016949136104436047,0.049666643142700195,6074000,0.0,0.0,0.0,0.0,0.0,3.0
2025-08-11,0.006666660308837891,0.14403971706188098,15426100,0.0,0.0,0.0,0.0,0.0,3.0199999809265137
2025-08-12,0.039735140640910105,0.05095543964498412,6717900,2.0,2.0,0.36553358286619186,0.05221908326659884,0.13815870801519506,3.140000104904175
2025-08-13,0.0,0.05573246702857188,7550400,1.0,3.0,0.1896653100848198,0.07931412756443024,0.14465626742581839,3.140000104904175
2025-08-14,-0.022293047555013712,0.03908791145553148,7086600,0.0,3.0,0.0,0.07931412756443024,0.14465626742581839,3.069999933242798
2025-08-15,-0.016286629773138106,0.032450347751657525,4777600,0.0,3.0,0.0,0.07931412756443024,0.14465626742581839,3.0199999809265137
2025-08-18,0.1357616186821642,0.12099124016792731,17055400,1.0,4.0,0.8815015852451324,0.205242925456592,0.3295856402849864,3.430000066757202
2025-08-19,-0.12536444850968576,0.20166667302449545,20711600,1.0,3.0,0.089851182885468,0.16585972545934574,0.3236575015864311,3.0
2025-08-20,0.009999990463256836,0.0759075977706997,12263800,2.0,4.0,0.19033037731423974,0.1659547350635486,0.3236657519093044,3.0299999713897705
2025-08-21,-0.009900980750178201,0.04333329200744629,5173600,1.0,5.0,0.17693823901936412,0.1912316263520292,0.3153475142311943,3.0
2025-08-22,0.019999980926513672,0.07516340633149377,8501200,0.0,5.0,0.0,0.1912316263520292,0.3153475142311943,3.059999942779541
2025-08-25,0.022875873519720535,0.05591052585234258,7282500,0.0,4.0,0.0,0.06530282845986742,0.0873258382799354,3.130000114440918
2025-08-26,-0.019169386263373167,0.03908798911630812,5478500,0.0,3.0,0.0,0.052466945190514834,0.08968772732141546,3.069999933242798
2025-08-27,0.01302930381851053,0.029903593796057046,5418900,1.0,2.0,0.011709708720445633,0.026949706819972823,0.06628254021210286,3.109999895095825
2025-08-28,0.15755627847750953,0.16666664459087172,30346000,0.0,1.0,0.0,0.0016728155314922333,0.004425853885620399,3.5999999046325684
2025-08-29,0.038888919059141935,0.06149733114625724,12816400,0.0,1.0,0.0,0.0016728155314922333,0.004425853885620399,3.740000009536743
2025-09-02,-0.018716559642861674,0.09536788440739927,17773900,1.0,2.0,0.7041165279224515,0.1022608909489853,0.265429266612948,3.6700000762939453
2025-09-03,0.11716616332412921,0.11707317810694015,21230200,0.0,1.0,0.0,0.10058807541749307,0.26613103241329633,4.099999904632568
2025-09-04,0.0536586029624615,0.1157407361416171,16165300,0.0,1.0,0.0,0.10058807541749307,0.26613103241329633,4.320000171661377
2025-09-05,-0.011574117765748682,0.10070264803197466,13056100,0.0,1.0,0.0,0.10058807541749307,0.26613103241329633,4.269999980926514
2025-09-08,0.0819671911465969,0.13203466420445292,15381900,2.0,3.0,0.5737486644648015,0.18255217034103616,0.3140303994295121,4.619999885559082
2025-09-09,0.21645022181185336,0.1263345289332406,29246000,0.0,2.0,0.0,0.08196409492354308,0.2168566116041868,5.619999885559082
2025-09-10,0.1120996667739691,0.11199996948242187,29966900,1.0,3.0,0.7215504944324493,0.18504273698532156,0.3188878968158256,6.25
2025-09-11,0.08639999389648434,0.12592040457140063,40010500,2.0,5.0,0.43625224102288485,0.24736448570287653,0.3193259417061208,6.789999961853027
2025-09-12,-0.004418222848267095,0.1538461429941479,32030800,2.0,7.0,0.11032462399452925,0.26312514627352357,0.3075890895978045,6.760000228881836
2025-09-15,0.14201176461625753,0.15932636990470606,34784300,0.0,5.0,0.0,0.18116105134998048,0.286759879454665,7.71999979019165
2025-09-16,-0.047927447618479335,0.1564625351634971,33813200,1.0,6.0,0.9318933803588152,0.3142886771155255,0.38732121055787927,7.349999904632568
2025-09-17,-0.03265303050778223,0.10548523008666699,33657400,2.0,7.0,0.38221636787056923,0.26581237332097124,0.34698910645918996,7.110000133514404
2025-09-18,-0.030942371715549366,0.07068214774934588,20841400,1.0,6.0,-0.2737520560622215,0.16438318802309887,0.389972970762102,6.889999866485596
2025-09-19,-0.0333817160421519,0.06441440099800731,24550500,1.0,5.0,0.020779842510819435,0.1515910763825689,0.39349452203006957,6.659999847412109
2025-09-22,-0.04204200291085469,0.20376178172667367,22500900,0.0,5.0,0.0,0.1515910763825689,0.39349452203006957,6.380000114440918
2025-09-23,0.1253918024369518,0.12395541612311324,20365700,2.0,6.0,0.0018221307545900345,0.01872375501053674,0.19105435922352196,7.179999828338623
2025-09-24,-0.05013922914821933,0.0703812326967371,14416900,2.0,6.0,0.2273082286119461,-0.0034059791692665647,0.14546656898267366,6.820000171661377
2025-09-25,-0.02199414832725599,0.06896552217171227,12341000,1.0,6.0,0.21336927823722363,0.06618278287351131,0.10564837627972945,6.670000076293945
2025-09-26,-0.10794606578608357,0.11596639988895704,19882100,1.0,6.0,0.0779029056429863,0.07434322046382087,0.10374589273456875,5.949999809265137
2025-09-29,-0.11932774132889634,0.24809155929033525,37939600,3.0,10.0,-0.4811541186645627,0.008751415913658482,0.2361938974142624,5.239999771118164
2025-09-30,-0.049618275458282346,0.15160644810225993,32030500,3.0,11.0,0.12631050683557987,0.026535469639514173,0.24023722995945024,4.980000019073486
2025-10-01,0.016064241646516875,0.2549407068064924,94271200,3.0,12.0,-0.23547477647662163,-0.039576388230281215,0.23945346939054157,5.059999942779541
2025-10-02,0.24011860994616363,0.17689244886766944,50964100,1.0,12.0,0.8936701696366072,0.05760945339820215,0.4252214711013252,6.275000095367432
2025-10-03,0.0820716906228891,0.12518408091428013,55232200,2.0,13.0,0.4612707747146487,0.11237629183701106,0.4521088712703871,6.789999961853027
2025-10-06,-0.034609740034559855,0.10068655095854455,25828000,0.0,9.0,0.0,0.17796809638717345,0.37883842441429455,6.554999828338623
2025-10-07,-0.04500375395609357,0.13418532298327596,23964300,3.0,9.0,0.10523721265296142,0.17495762578965654,0.37940065569135484,6.260000228881836
2025-10-08,-0.003194961187284906,0.04807695540685979,15883700,1.0,7.0,0.19726034998893738,0.23677692957045068,0.33390627818576735,6.239999771118164
2025-10-09,-0.07371788111899014,0.07266428792581536,20852200,0.0,6.0,0.0,0.1091097624795068,0.17292708595061793,5.78000020980835
2025-10-10,-0.1124567598223295,0.1773878805285921,29558100,2.0,6.0,0.2620503483340144,0.0806497015679876,0.1103979778843065,5.130000114440918
2025-10-13,0.06432746907297471,0.06410254618814108,14739600,0.0,7.0,0.0,0.18508885916145076,0.26246302770411595,5.460000038146973
2025-10-14,-0.001831543738455732,0.10091746972171432,15112200,0.0,4.0,0.0,0.17005497163959912,0.2706844784945201,5.449999809265137
2025-10-15,0.0018349044462047104,0.06593400259378453,28078000,1.0,4.0,0.011943411082029343,0.14358112322432653,0.2765783800325318,5.460000038146973
2025-10-16,-0.07692309035889422,0.15674602536357415,29918000,2.0,6.0,0.05632880097255111,0.15162809479183384,0.27249396150515215,5.039999961853027
2025-10-17,-0.03373017412314472,0.04928136624129919,14872500,0.0,4.0,0.0,0.1141923307441175,0.2727959262845402,4.869999885559082
2025-10-20,0.008213544721353827,0.06313644652004037,12505200,1.0,4.0,0.04402066580951214,0.01604183969487037,0.023986154200639872,4.909999847412109
2025-10-21,-0.05091649852734037,0.056867028326174636,11651800,3.0,7.0,-0.18702393428732952,-0.010675865203319562,0.08106944679000824,4.659999847412109
2025-10-22,-0.07296130619822838,0.09259261098908717,19963500,2.0,8.0,-0.01634802157059312,-0.014717498439408486,0.08045674751142619,4.320000171661377
2025-10-23,0.027777750183035854,0.03828830497816913,10673900,0.0,6.0,0.0,-0.022764470006915786,0.07478355563561036,4.440000057220459
2025-10-24,0.06306300210871574,0.06885589485416915,10261600,0.0,6.0,0.0,-0.022764470006915786,0.07478355563561036,4.71999979019165
2025-10-27,0.025423806722535414,0.05165289093355255,9180600,1.0,6.0,0.11022813990712166,-0.013306259421542998,0.08770790239426775,4.840000152587891
2025-10-28,-0.08057858079079305,0.10337079951986247,10434700,1.0,4.0,0.9379533883184195,0.14740478666499257,0.35120669635140234,4.449999809265137
2025-10-29,-0.026966267573593106,0.05773672157158482,9080500,1.0,3.0,0.17312869243323803,0.17447288866553987,0.34370404504310237,4.329999923706055
2025-10-30,-0.0554271998491741,0.07090463350460609,12573000,0.0,3.0,0.0,0.17447288866553987,0.34370404504310237,4.090000152587891
2025-10-31,0.04889970704245328,0.06293705905066944,8457500,1.0,4.0,0.014866286888718605,0.17659664393535682,0.3424900800437559,4.289999961853027
2025-11-03,-0.04428905802096794,0.0768292840359684,8345000,0.0,4.0,0.0,0.28665868898055386,0.4301753598924203,4.099999904632568
2025-11-04,-0.017073096695716106,0.06451618246794098,11864600,1.0,4.0,0.23482325486838818,0.18621152705912078,0.32098279861204954,4.03000020980835
2025-11-05,0.02729519874701869,0.04830913423070097,7421000,1.0,4.0,0.7727699130773544,0.2718745585797088,0.3895921450462281,4.139999866485596
2025-11-06,-0.07004830222354708,0.10311690499236131,9443000,0.0,4.0,0.0,0.2718745585797088,0.3895921450462281,3.8499999046325684
2025-11-07,-0.005194800369332064,0.09399481480042808,9917700,0.0,3.0,0.0,0.26975080330989193,0.39126359154678286,3.8299999237060547
2025-11-10,-0.013054818097203102,0.09523813128020875,15169500,0.0,2.0,0.0,0.1439418811351061,0.2907692222283206,3.7799999713897705
2025-11-11,-0.09523806820651015,0.09181283165975578,14491300,0.0,1.0,0.0,0.11039570186819349,0.2920795729536686,3.4200000762939453
2025-11-12,-0.052631597292903454,0.08796298919500248,17117400,1.0,1.0,0.903472512960434,0.12906750185149057,0.34148051223941267,3.240000009536743
2025-11-13,-0.08333332720116826,0.09764308385839607,15064000,0.0,1.0,0.0,0.12906750185149057,0.34148051223941267,2.9700000286102295
2025-11-14,-0.0067340002470883675,0.12033898757128009,13583400,0.0,1.0,0.0,0.12906750185149057,0.34148051223941267,2.950000047683716
2025-11-17,-0.06779662523760033,0.101818171414462,13165400,0.0,1.0,0.0,0.12906750185149057,0.34148051223941267,2.75
2025-11-18,0.04727276888760645,0.10069442719773078,10780600,1.0,2.0,0.924307749606669,0.2611114660810147,0.4459732827620111,2.880000114440918
2025-11-19,0.0451388440474334,0.09966775856039535,13168600,1.0,2.0,0.7853617556393147,0.24423850074942624,0.41904072723016617,3.009999990463257
2025-11-20,-0.00664451195677096,0.2508361196012844,31384000,0.0,0.0,0.0,0.0,0.0,2.990000009536743
2025-11-21,0.0033444784051375187,0.11333338419596355,14453800,0.0,0.0,0.0,0.0,0.0,3.0
2025-11-24,0.06666668256123853,0.07187500488944344,15310100,0.0,0.0,0.0,0.0,0.0,3.200000047683716
2025-11-25,-0.05937501699663672,0.0647840311829324,16428700,0.0,0.0,0.0,0.0,0.0,3.009999990463257
2025-11-26,-0.009966767935156495,0.04362411919136739,12274400,0.0,0.0,0.0,0.0,0.0,2.9800000190734863
2025-11-28,0.023489910333813313,0.03934422538857734,5355800,0.0,0.0,0.0,0.0,0.0,3.049999952316284
